"station","year","month","day","daily_rainfall_total_mm","highest_30_min_rainfall_mm","highest_60_min_rainfall_mm","highest_120_min_rainfall_mm","mean_temperature_c","maximum_temperature_c","minimum_temperature_c","mean_wind_speed_km_h","max_wind_speed_km_h","mean_temperature_a_c","maximum_temperature_a_c","minimum_temperature_a_c"
"Marina Barrage","2020","10","13","0.0","0.0","0.0","0.0",NA,NA,NA,"5.6","24.1","29.4","32.7","27.4"
"Marina Barrage","2020","10","14","0.2","0.2","0.2","0.2",NA,NA,NA,"5.4","32.8","29.3","31.5","27.1"
"Marina Barrage","2020","10","15","6.0","6.0","6.0","6.0",NA,NA,NA,"6.9","39.6","28.9","32.7","25.8"
"Marina Barrage","2020","10","16","1.2","1.0","1.0","1.0",NA,NA,NA,"5.7","44.3","29.3","33.6","25.7"
"Marina Barrage","2020","10","17","0.0","0.0","0.0","0.0",NA,NA,NA,"4.6","19.1","30.1","33.8","28.0"
"Marina Barrage","2020","10","18","1.0","0.6","0.8","0.8",NA,NA,NA,"4.5","29.4","28.5","32.1","24.4"
"Marina Barrage","2020","10","19","0.6","0.6","0.6","0.6",NA,NA,NA,"6.2","31.3","28.9","31.7","25.3"
"Marina Barrage","2020","10","20","8.6","8.6","8.6","8.6",NA,NA,NA,"3.8","33.2","28.4","30.7","25.4"
"Marina Barrage","2020","10","21","3.4","1.4","1.8","1.8",NA,NA,NA,"5.4","26.7","29.2","32.8","25.3"
"Marina Barrage","2020","10","22","9.4","4.6","6.6","7.2",NA,NA,NA,"-","-","-","-","-"
"Marina Barrage","2020","10","23","0.4","-","-","-",NA,NA,NA,"-","-","-","-","-"
"Marina Barrage","2020","10","24","0.0","-","-","-",NA,NA,NA,"-","-","-","-","-"
"Marina Barrage","2020","10","25","0.2","-","-","-",NA,NA,NA,"-","-","-","-","-"
"Marina Barrage","2020","10","26","35.2","30.6","33.2","34.0",NA,NA,NA,"-","-","-","-","-"
"Marina Barrage","2020","10","27","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","-","-","-"
"Marina Barrage","2020","10","28","21.8","18.8","19.4","19.6",NA,NA,NA,"-","-","-","-","-"
"Marina Barrage","2020","10","29","0.0","0.0","0.0","0.0",NA,NA,NA,"5.2","21.3","29.0","33.1","26.9"
"Marina Barrage","2020","10","30","0.0","0.0","0.0","0.0",NA,NA,NA,"3.2","16.9","29.1","33.7","26.3"
"Marina Barrage","2020","10","31","37.2","29.6","33.4","34.0",NA,NA,NA,"4.9","30.6","27.7","32.7","23.8"
"Marina Barrage","2020","11","1","0.0","0.0","0.0","0.0",NA,NA,NA,"7.5","29.8","28.5","32.6","25.4"
"Marina Barrage","2020","11","2","22.2","18.8","19.2","19.8",NA,NA,NA,"7.2","41.9","27.4","33.1","23.6"
"Marina Barrage","2020","11","3","0.4","0.4","0.4","0.4",NA,NA,NA,"4.0","17.2","27.9","30.4","26.2"
"Marina Barrage","2020","11","4","20.4","10.0","12.4","14.6",NA,NA,NA,"4.9","36.7","26.1","27.5","23.7"
"Marina Barrage","2020","11","5","0.0","0.0","0.0","0.0",NA,NA,NA,"4.1","16.5","28.6","32.6","25.5"
"Marina Barrage","2020","11","6","0.0","0.0","0.0","0.0",NA,NA,NA,"4.2","17.6","29.5","33.1","26.7"
"Marina Barrage","2020","11","7","45.2","27.0","31.6","33.0",NA,NA,NA,"4.7","35.9","26.3","28.7","24.1"
"Marina Barrage","2020","11","8","7.6","5.8","6.6","6.8",NA,NA,NA,"5.5","39.6","26.9","30.2","24.0"
"Marina Barrage","2020","11","9","0.0","0.0","0.0","0.0",NA,NA,NA,"5.8","24.8","27.5","30.7","24.9"
"Marina Barrage","2020","11","10","5.8","4.2","5.0","5.8",NA,NA,NA,"5.1","24.4","27.9","30.9","24.5"
"Marina Barrage","2020","11","11","0.0","0.0","0.0","0.0",NA,NA,NA,"5.1","22.0","29.3","32.8","26.3"
"Marina Barrage","2020","11","12","0.0","0.0","0.0","0.0",NA,NA,NA,"6.4","24.1","29.9","33.8","27.9"
"Marina Barrage","2020","11","13","2.4","2.2","2.4","2.4",NA,NA,NA,"7.0","23.0","29.7","34.3","27.3"
"Marina Barrage","2020","11","14","2.8","2.6","2.8","2.8",NA,NA,NA,"7.1","25.2","28.8","31.5","27.4"
"Marina Barrage","2020","11","15","26.4","15.0","18.4","22.6",NA,NA,NA,"7.0","27.4","27.9","32.1","24.5"
"Marina Barrage","2020","11","16","7.2","2.6","4.2","6.6",NA,NA,NA,"10.0","35.9","28.2","32.5","25.5"
"Marina Barrage","2020","11","17","0.6","0.4","0.6","0.6",NA,NA,NA,"6.0","39.6","28.0","33.7","26.2"
"Marina Barrage","2020","11","18","0.0","0.0","0.0","0.0",NA,NA,NA,"5.3","18.3","28.9","32.4","25.2"
"Marina Barrage","2020","11","19","0.8","0.6","0.6","0.6",NA,NA,NA,"5.3","29.4","28.4","31.8","26.5"
"Marina Barrage","2020","11","20","0.4","0.2","0.2","0.2",NA,NA,NA,"4.6","21.7","28.2","31.9","26.2"
"Marina Barrage","2020","11","21","18.0","9.8","12.2","12.8",NA,NA,NA,"6.4","28.2","27.3","32.6","24.5"
"Marina Barrage","2020","11","22","43.0","25.0","36.6","39.4",NA,NA,NA,"6.0","43.9","26.6","31.2","23.6"
"Marina Barrage","2020","11","23","16.8","7.6","11.8","13.4",NA,NA,NA,"4.8","28.9","26.0","29.8","24.7"
"Marina Barrage","2020","11","24","0.0","0.0","0.0","0.2",NA,NA,NA,"5.7","22.4","26.6","29.3","25.0"
"Marina Barrage","2020","11","25","0.0","0.0","0.0","0.0",NA,NA,NA,"6.4","19.1","27.0","30.1","25.3"
"Marina Barrage","2020","11","26","1.6","0.8","1.2","1.4",NA,NA,NA,"5.6","19.1","26.8","27.9","25.8"
"Marina Barrage","2020","11","27","0.4","0.4","0.4","0.4",NA,NA,NA,"5.6","17.6","27.9","32.1","25.8"
"Marina Barrage","2020","11","28","5.8","5.0","5.2","5.6",NA,NA,NA,"5.1","22.6","27.0","30.1","23.7"
"Marina Barrage","2020","11","29","0.0","0.0","0.0","0.0",NA,NA,NA,"6.5","23.3","28.1","31.6","25.5"
"Marina Barrage","2020","11","30","39.4","15.4","19.4","29.6",NA,NA,NA,"5.7","19.8","27.4","31.7","24.6"
"Marina Barrage","2020","12","1","0.0","0.0","0.0","0.0",NA,NA,NA,"5.7","25.6","29.4","34.0","25.9"
"Marina Barrage","2020","12","2","1.6","1.4","1.6","1.6",NA,NA,NA,"4.7","36.3","28.3","32.4","24.8"
"Marina Barrage","2020","12","3","7.8","5.6","5.8","7.6",NA,NA,NA,"6.9","37.8","27.5","32.1","25.5"
"Marina Barrage","2020","12","4","53.2","34.8","39.0","48.8",NA,NA,NA,"10.9","32.4","26.7","31.1","24.3"
"Marina Barrage","2020","12","5","1.0","0.6","0.6","1.0",NA,NA,NA,"13.9","39.3","27.4","31.1","26.1"
"Marina Barrage","2020","12","6","1.4","0.8","0.8","1.4",NA,NA,NA,"13.5","37.0","28.0","31.9","25.5"
"Marina Barrage","2020","12","7","21.2","17.8","20.0","20.2",NA,NA,NA,"11.8","41.9","27.9","32.3","23.8"
"Marina Barrage","2020","12","8","1.8","1.2","1.6","1.8",NA,NA,NA,"11.9","40.7","28.4","33.8","26.4"
"Marina Barrage","2020","12","9","2.4","1.8","1.8","2.2",NA,NA,NA,"8.8","28.5","27.9","33.0","25.8"
"Marina Barrage","2020","12","10","1.6","1.2","1.2","1.6",NA,NA,NA,"8.1","26.7","27.6","32.3","25.6"
"Marina Barrage","2020","12","11","0.0","0.0","0.0","0.0",NA,NA,NA,"7.6","32.0","28.6","32.3","25.5"
"Marina Barrage","2020","12","12","6.8","3.8","4.6","4.6",NA,NA,NA,"9.3","40.4","27.2","33.5","24.5"
"Marina Barrage","2020","12","13","0.8","0.4","0.4","0.6",NA,NA,NA,"6.5","31.7","27.5","32.0","24.6"
"Marina Barrage","2020","12","14","39.6","23.4","23.8","24.0",NA,NA,NA,"7.8","30.2","26.6","30.9","24.2"
"Marina Barrage","2020","12","15","32.0","19.4","28.8","31.0",NA,NA,NA,"6.1","22.6","26.7","31.1","24.4"
"Marina Barrage","2020","12","16","11.6","7.6","7.8","8.0",NA,NA,NA,"5.4","29.4","26.1","30.3","24.2"
"Marina Barrage","2020","12","17","37.6","33.0","37.0","37.2",NA,NA,NA,"6.2","41.5","26.5","31.4","24.2"
"Marina Barrage","2020","12","18","1.0","0.6","0.6","0.6",NA,NA,NA,"6.6","34.6","25.9","27.6","23.9"
"Marina Barrage","2020","12","19","0.0","0.0","0.0","0.0",NA,NA,NA,"8.3","24.8","26.9","30.4","24.5"
"Marina Barrage","2020","12","20","1.2","0.8","0.8","1.0",NA,NA,NA,"8.3","32.0","27.1","31.2","25.0"
"Marina Barrage","2020","12","21","1.2","1.2","1.2","1.2",NA,NA,NA,"6.6","37.4","27.5","30.8","25.4"
"Marina Barrage","2020","12","22","20.2","17.4","19.8","20.0",NA,NA,NA,"8.5","28.5","27.6","32.1","25.2"
"Marina Barrage","2020","12","23","0.0","0.0","0.0","0.2",NA,NA,NA,"7.9","24.8","28.1","31.7","26.1"
"Marina Barrage","2020","12","24","0.0","0.0","0.0","0.0",NA,NA,NA,"5.7","22.0","27.4","30.2","25.8"
"Marina Barrage","2020","12","25","0.0","0.0","0.0","0.0",NA,NA,NA,"5.6","26.7","28.8","33.6","26.5"
"Marina Barrage","2020","12","26","2.2","1.0","1.2","1.8",NA,NA,NA,"8.6","29.8","27.9","33.1","24.7"
"Marina Barrage","2020","12","27","31.2","20.8","29.2","31.0",NA,NA,NA,"7.9","25.9","27.2","32.1","24.6"
"Marina Barrage","2020","12","28","0.0","0.0","0.0","0.0",NA,NA,NA,"9.7","34.3","27.9","31.6","26.0"
"Marina Barrage","2020","12","29","2.8","2.6","2.6","2.8",NA,NA,NA,"8.1","25.9","27.3","30.1","25.4"
"Marina Barrage","2020","12","30","0.0","0.0","0.0","0.0",NA,NA,NA,"7.9","29.1","27.9","30.6","25.9"
"Marina Barrage","2020","12","31","24.8","12.4","15.4","18.4",NA,NA,NA,"8.2","33.9","27.0","31.4","23.9"
"Marina Barrage","2021","1","1","102.4","15.6","29.0","50.4",NA,NA,NA,"11.3","49.3","24.7","26.7","22.1"
"Marina Barrage","2021","1","2","151.8","23.4","30.0","55.2",NA,NA,NA,"9.2","35.6","23.5","25.1","22.3"
"Marina Barrage","2021","1","3","3.4","0.6","1.0","2.0",NA,NA,NA,"6.6","21.7","24.4","25.2","23.7"
"Marina Barrage","2021","1","4","0.0","0.0","0.0","0.0",NA,NA,NA,"6.4","19.8","25.6","27.9","23.5"
"Marina Barrage","2021","1","5","0.0","0.0","0.0","0.0",NA,NA,NA,"8.2","28.2","27.0","31.1","24.5"
"Marina Barrage","2021","1","6","0.2","0.2","0.2","0.2",NA,NA,NA,"10.5","32.4","27.2","29.8","25.5"
"Marina Barrage","2021","1","7","0.6","0.2","0.2","0.2",NA,NA,NA,"9.8","28.2","25.2","26.3","24.3"
"Marina Barrage","2021","1","8","9.4","3.6","5.8","6.0",NA,NA,NA,"8.6","37.4","25.9","27.9","24.2"
"Marina Barrage","2021","1","9","44.0","20.4","25.2","26.2",NA,NA,NA,"10.4","37.8","25.9","28.9","24.0"
"Marina Barrage","2021","1","10","113.8","16.2","25.2","39.2",NA,NA,NA,"11.7","40.4","24.3","24.6","23.8"
"Marina Barrage","2021","1","11","1.8","1.0","1.2","3.8",NA,NA,NA,"14.4","42.4","25.9","28.6","24.5"
"Marina Barrage","2021","1","12","22.2","13.4","15.8","15.8",NA,NA,NA,"13.6","52.6","25.5","28.2","23.7"
"Marina Barrage","2021","1","13","1.8","0.6","0.6","0.6",NA,NA,NA,"12.3","41.1","25.6","27.7","23.8"
"Marina Barrage","2021","1","14","0.0","0.0","0.0","0.0",NA,NA,NA,"11.1","37.0","26.2","28.8","24.2"
"Marina Barrage","2021","1","15","0.0","0.0","0.0","0.0",NA,NA,NA,"9.5","33.5","27.2","31.3","24.6"
"Marina Barrage","2021","1","16","0.0","0.0","0.0","0.0",NA,NA,NA,"9.5","29.1","27.3","30.8","25.3"
"Marina Barrage","2021","1","17","0.0","0.0","0.0","0.0",NA,NA,NA,"15.2","43.5","27.3","30.4","25.5"
"Marina Barrage","2021","1","18","0.0","0.0","0.0","0.0",NA,NA,NA,"16.7","51.9","26.5","28.5","24.8"
"Marina Barrage","2021","1","19","0.0","0.0","0.0","0.0",NA,NA,NA,"12.6","35.9","26.6","29.4","24.7"
"Marina Barrage","2021","1","20","0.0","0.0","0.0","0.0",NA,NA,NA,"11.2","31.3","26.7","30.3","24.9"
"Marina Barrage","2021","1","21","17.0","13.4","16.0","17.0",NA,NA,NA,"9.5","36.3","26.5","30.9","24.6"
"Marina Barrage","2021","1","22","0.2","0.2","0.2","0.2",NA,NA,NA,"7.4","24.1","26.7","32.2","24.6"
"Marina Barrage","2021","1","23","2.8","1.2","1.4","2.0",NA,NA,NA,"9.4","29.1","26.3","30.9","24.7"
"Marina Barrage","2021","1","24","0.0","0.0","0.0","0.0",NA,NA,NA,"10.5","28.9","27.2","31.6","24.8"
"Marina Barrage","2021","1","25","3.6","3.6","3.6","3.6",NA,NA,NA,"9.4","27.4","27.4","31.9","25.3"
"Marina Barrage","2021","1","26","0.0","0.0","0.0","0.0",NA,NA,NA,"10.2","29.1","27.5","31.4","25.3"
"Marina Barrage","2021","1","27","0.0","0.0","0.0","0.0",NA,NA,NA,"10.4","29.1","27.3","30.6","25.4"
"Marina Barrage","2021","1","28","10.8","5.4","5.6","8.2",NA,NA,NA,"10.7","32.4","26.4","29.8","24.2"
"Marina Barrage","2021","1","29","0.0","0.0","0.0","0.0",NA,NA,NA,"13.1","37.0","27.1","30.4","25.2"
"Marina Barrage","2021","1","30","0.0","0.0","0.0","0.0",NA,NA,NA,"14.0","39.3","27.2","30.6","25.2"
"Marina Barrage","2021","1","31","0.4","0.2","0.2","0.4",NA,NA,NA,"12.3","35.2","26.9","29.7","25.0"
"Marina Barrage","2021","2","1","0.0","0.0","0.0","0.0",NA,NA,NA,"13.7","37.4","27.3","30.1","25.8"
"Marina Barrage","2021","2","2","0.0","0.0","0.0","0.0",NA,NA,NA,"14.4","42.0","27.3","29.9","25.7"
"Marina Barrage","2021","2","3","0.0","0.0","0.0","0.0",NA,NA,NA,"12.6","35.2","27.1","30.1","25.7"
"Marina Barrage","2021","2","4","0.0","0.0","0.0","0.0",NA,NA,NA,"14.6","41.1","27.1","30.7","25.0"
"Marina Barrage","2021","2","5","0.0","0.0","0.0","0.0",NA,NA,NA,"13.2","35.9","27.3","31.1","25.0"
"Marina Barrage","2021","2","6","0.0","0.0","0.0","0.0",NA,NA,NA,"13.7","35.2","27.7","31.2","25.7"
"Marina Barrage","2021","2","7","0.0","0.0","0.0","0.0",NA,NA,NA,"14.0","37.0","27.9","32.4","25.6"
"Marina Barrage","2021","2","8","0.0","0.0","0.0","0.0",NA,NA,NA,"14.5","38.9","27.7","31.4","25.9"
"Marina Barrage","2021","2","9","1.2","1.2","1.2","1.2",NA,NA,NA,"10.1","35.9","27.7","32.6","25.9"
"Marina Barrage","2021","2","10","1.4","1.0","1.4","1.4",NA,NA,NA,"9.7","27.4","27.5","30.8","25.6"
"Marina Barrage","2021","2","11","6.6","5.6","6.6","6.6",NA,NA,NA,"11.2","32.4","27.6","31.8","25.8"
"Marina Barrage","2021","2","12","0.8","0.8","0.8","0.8",NA,NA,NA,"12.0","39.6","27.5","31.1","25.8"
"Marina Barrage","2021","2","13","3.8","2.4","2.6","3.8",NA,NA,NA,"9.9","32.4","27.3","31.7","25.7"
"Marina Barrage","2021","2","14","0.0","0.0","0.0","0.0",NA,NA,NA,"11.1","33.9","27.1","30.6","25.5"
"Marina Barrage","2021","2","15","0.0","0.0","0.0","0.0",NA,NA,NA,"11.7","38.2","26.9","30.7","25.0"
"Marina Barrage","2021","2","16","0.0","0.0","0.0","0.0",NA,NA,NA,"11.3","38.2","26.9","30.9","24.8"
"Marina Barrage","2021","2","17","0.0","0.0","0.0","0.0",NA,NA,NA,"12.9","37.0","27.0","30.7","24.8"
